1000000000028415	111085921	湖州乐蝶电子商务有限公司-商家仓	500001000008847	100088523	湖州乐蝶电子商务有限公司
1000000000028417	111085925	深圳市安奈儿股份有限公司-商家仓	500000002011445	100052227	深圳市安奈儿股份有限公司
1000000000028419	111085930	德清卡农服饰有限公司-商家仓	500000002011495	100052924	德清卡农服饰有限公司
1000000000028420	111085932	河北童泰电子商务有限公司-商家仓	500000002012257	100055362	河北童泰电子商务有限公司
1000000000027593	111074368	好孩子(中国)商贸有限公司-彪马商家仓	500001000019303	100127063	好孩子(中国)商贸有限公司
1000000000030309	111105978	好孩子(中国)商贸有限公司-Mothercare商家仓	500001000019303	100127063	好孩子(中国)商贸有限公司
1000000000028424	111085941	漳州汇隆丰网络科技有限公司-商家仓	500000002011620	100053085	漳州汇隆丰网络科技有限公司
1000000000029535	111095899	广州摩购电子商务有限公司-商家仓	500001000022367	100135042	广州摩购电子商务有限公司
1000000000024678	111025451	梦亦同趣（广东）服装科技有限公司-商家仓	500001000017253	100118401	梦亦同趣（广东）服装科技有限公司
1000000000028428	111086020	临海市小象汉姆服饰有限公司-商家仓	500000002011619	100053107	临海市小象汉姆服饰有限公司
1000000000028430	111086022	苏州丽婴房婴童用品有限公司-商家仓	500000002011676	100053189	苏州丽婴房婴童用品有限公司
1000000000028284	111083775	杭州星芭兔服饰有限公司-商家仓	500001000021635	100131865	杭州星芭兔服饰有限公司
1000000000028433	111086099	上海懿智多网络科技有限公司-商家仓	500000002011448	100052761	上海懿智多网络科技有限公司
1000000000028434	111086100	上海三枪（集团）有限公司-商家仓	500000002011622	100053230	上海三枪（集团）有限公司
1000000000027726	111076444	青岛非比寻电子商务有限公司-商家仓	500001000021550	100132782	青岛非比寻电子商务有限公司
1000000000003399	110459098	耐释（厦门）电子商务有限公司-凯得史商家仓	500000002011639	100053048	耐释（厦门）电子商务有限公司
1000000000029536	111095905	上海百朵纺织制品有限公司-商家仓	500001000022565	100135483	上海百朵纺织制品有限公司
1000000000027242	111068297	浙江靓逞商贸有限公司-商家仓	500001000008321	100086101	浙江靓逞商贸有限公司
1000000000029539	111095932	杭州雅行实业有限公司-商家仓	500001000018531	100124262	杭州雅行实业有限公司
1000000000028435	111086101	杭州舒奈尔天然纤维科技有限公司-商家仓	500001000021710	100132585	杭州舒奈尔天然纤维科技有限公司
1000000000028436	111086102	福建尊购电子商务有限公司-商家仓	500001000022182	100134304	福建尊购电子商务有限公司
1000000000028437	111086103	晋江熊阿姨贸易有限公司-贵人鸟商家仓	500001000016475	100116404	晋江熊阿姨贸易有限公司
1000000000028792	111089407	多一度（泉州）电子商务有限公司-商家仓	500001000022033	100134384	多一度（泉州）电子商务有限公司
1000000000028438	111086107	石狮容瀚电子商务有限公司-商家仓	500001000022181	100134387	石狮容瀚电子商务有限公司
